DrugBank ID,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
18,586.426543,16.69830613,13.32972593,13.32972593,10.34544301,6.969973756,6.969973756,5.314298225,5.314298225,3.202468441,3.202468441,1.956712162,1.956712162,5.907179729,9.589074368,0,11.70115099,5.563451492,11.2604908,11.5561167,19.07577741,50.18445917,0,5.207253025,302.1630426,1.181818182,1.772727273,2.272727273,0.294117647,-2.4,22,280.198,17.65102041,8.142823223,5.179477979,130.4475726,12.35403534,0.377660884,12.35403534,0.266851453,0.018209115,0.266851453,-0.605552021,-0.377660884,2.5793,87.0897,302.374,2,5,0,0,0,1,0,1,4,2,5,0,6,0,0,0,118,4.899909731,0,5.783244946,0,5.907179729,0,14.79632739,5.480096598,0,0,24.64888194,31.18920547,37.34010788,0,1,14.79632739,17.37781095,0,5.480096598,5.917906046,13.8474744,18.9952537,53.63008462,0,0,10.38000633,5.687386275,0,0,30.99302167,4.794537184,5.917906046,24.20546308,48.06663312,0,0,0,69.64,0,0,25.22323947,8.400023819,3.973355491,-0.886376352,7.43332962,4.530482384,3.602897429,3.889714803,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278511703,302.374,2.5793
19,609.7518255,20.31119031,18.97394685,18.97394685,13.3083862,12.06754873,12.06754873,10.83149848,10.83149848,8.353356217,8.353356217,6.65870292,6.65870292,0,5.106527395,0,6.103966388,5.414990469,42.93408905,62.51278204,5.57310453,0,46.4259247,0,384.339216,1.107142857,1.892857143,2.642857143,0.777777778,-0.82,28,340.296,21.87853116,9.329705669,4.835094054,173.9356772,10.02378449,0.392772789,10.02378449,0.058337868,0.171924683,0.058337868,-0.171924683,-0.392772789,7.619,121.1888,384.648,1,1,3,0,3,0,0,0,1,1,1,0,6,3,0,3,158,5.106527395,0,0,0,0,0,0,0,0,0,76.83459862,86.02629217,0,6.103966388,3,5.106527395,0,0,0,29.08661465,104.427953,0,35.45028949,0,0,0,0,0,0,11.21049378,0,29.08661465,98.32398665,35.45028949,0,0,0,20.23,0,0,0,10.02378449,4.715786096,3.369499342,0,18.22076446,14.08683229,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499104027,384.648,7.619
20,354.6323762,9.844934983,6.636640423,6.636640423,6.092224153,3.523662013,3.523662013,2.419722724,2.419722724,1.417830711,1.417830711,0.811644429,0.811644429,5.969305288,4.794537184,0,11.49902367,5.563451492,6.076020107,24.27512131,0,0,0,15.31958218,180.0422587,1.230769231,1.923076923,2.461538462,0,-1.97,13,172.095,9.120661831,3.620415974,2.51689431,74.38084979,10.12579948,0.504259632,10.12579948,0.327821203,0.229189815,0.327821203,-1.062440004,-0.504259632,1.1956,46.4414,180.159,3,4,0,0,0,1,0,1,3,3,4,0,2,0,0,0,68,15.31958218,0,11.49902367,0,0,5.969305288,0,4.794537184,0,0,6.066367068,23.77220574,6.076020107,0,1,20.11411937,12.04532539,0,0,0,0,0,29.8385728,0,11.49902367,0,0,11.49902367,0,21.28888747,4.794537184,0,5.563451492,24.27512131,0,6.076020107,0,77.76,0,0,10.12579948,26.26471167,0.511759259,-1.562427249,4.055678382,2.271145125,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471621333,180.159,1.1956
21,368.3847897,10.55204176,7.597675118,7.597675118,6.630228955,3.912427651,3.912427651,2.602857228,2.602857228,1.622139145,1.622139145,0.96539778,0.96539778,5.969305288,9.901064579,0,5.749511833,11.31296332,6.076020107,19.25218472,12.13273414,0,0,9.843390349,194.0579088,1.5,2.214285714,2.785714286,0.1,-1.97,14,184.106,10.11312552,4.318275376,2.515851368,81.06510338,10.22659037,0.504254344,10.22659037,0.327821203,0.02775463,0.327821203,-1.016627929,-0.504254344,1.4986,51.3286,194.186,2,4,0,0,0,1,0,1,3,2,4,0,3,0,0,0,74,14.94991774,0,11.49902367,0,0,5.969305288,0,4.794537184,0,0,6.066367068,23.77220574,6.076020107,7.109797541,1,19.74445493,12.04532539,0,0,0,0,7.109797541,29.8385728,0,11.49902367,4.736862954,0,11.49902367,0,23.29215762,4.794537184,0,5.563451492,24.27512131,0,6.076020107,0,66.76,4.86111867,0,10.22659037,17.63539281,0.654675926,-0.671707766,4.58970616,2.440589569,0,1.430300926,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715320211,194.186,1.4986
22,392.9373671,13.92443896,10.89310221,10.89310221,9.219545353,6.499645472,6.499645472,4.363395035,4.363395035,2.739924043,2.739924043,1.725543176,1.725543176,0,9.589074368,0,11.81435946,12.84164325,31.37067277,0,5.480096598,30.33183534,5.316788604,5.207253025,264.1473925,0.894736842,1.473684211,2.052631579,0.428571429,-1.88,19,244.165,15.17841121,9.103589517,7.205209338,112.5219809,11.59141463,0.326098479,11.59141463,0.242828618,0.013241896,0.242828618,-0.359425318,-0.326098479,2.4711,72.7029,264.325,3,5,0,0,0,1,0,1,3,3,5,0,8,0,0,0,104,5.316788604,0,0,11.81435946,0,0,14.79632739,5.480096598,0,0,31.04074445,24.97437738,18.52902952,0,1,14.79632739,17.50174573,0,5.480096598,0,38.52492974,5.316788604,30.33183534,0,0,10.7968852,5.687386275,0,0,17.02161248,9.589074368,0,38.52492974,30.33183534,0,0,0,78.43,0,0,22.32211625,11.12201701,2.410488378,-0.346183423,9.359749944,4.131811833,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3832201,264.325,2.4711
23,840.9239685,20.7169677,18.14666564,18.14666564,14.54266189,12.01114238,12.01114238,10.38955512,10.38955512,8.94745861,8.94745861,7.43494848,7.43494848,0,9.589074368,0,17.48826215,24.03987866,50.36074183,30.39902089,0,24.27512131,19.05647134,4.736862954,406.2507949,1.033333333,1.866666667,2.7,0.62962963,-1.9,30,372.294,20.02787337,7.979214734,3.545632556,179.8188493,12.62879723,0.461761303,12.62879723,0.305912637,0.034714637,0.305912637,-0.034714637,-0.461761303,5.6728,116.736,406.566,0,3,4,0,4,1,0,1,3,0,3,0,4,3,0,3,160,4.736862954,6.103966388,5.783244946,0,0,5.969305288,9.589074368,0,0,0,42.82867707,86.67766877,18.25663372,0,5,14.32593732,11.75255023,0,0,29.08661465,77.23591982,0,47.54441147,0,0,0,0,0,0,17.85651662,20.74675894,29.08661465,70.2745833,41.98095998,0,0,0,43.37,6.111005723,0,24.50502693,0,2.773542937,3.090607055,10.20280835,12.00571761,2.394624722,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604927585,406.566,5.6728
24,704.2581301,16.35516038,13.33439567,13.33439567,11.79282634,8.280641273,8.280641273,6.236995098,6.236995098,4.71394819,4.71394819,3.416780985,3.416780985,0,4.390415048,0,12.61016315,18.44269406,36.75886993,17.69618563,0,30.33183534,5.316788604,14.21058886,329.1427217,1.083333333,1.916666667,2.791666667,0.368421053,-2.27,24,309.211,15.26898252,6.69027402,3.169648313,140.0874631,13.17041701,0.493088368,13.17041701,0.230803739,0.193662672,0.230803739,-0.193662672,-0.493088368,3.3265,88.1777,329.371,1,4,0,2,2,2,0,2,4,1,5,0,4,0,1,1,126,19.52737747,11.56673267,11.49902367,6.792942306,0,0,0,4.390415048,0,0,12.13273414,48.71240384,18.52902952,6.606881965,4,18.60100391,0,0,5.316788604,5.917906046,12.33872767,26.48933708,53.84524181,0,17.2485355,19.52737747,4.390415048,17.2485355,0,26.48933708,0,11.73512689,17.90217916,42.46456948,0,0,0,39.72,29.86350895,0,0,3.425128312,1.177950628,2.786337192,12.48058742,1.028569434,2.737918059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933941377,329.371,3.3265
25,880.7355335,19.76937395,17.059686,17.059686,13.68587185,9.906848819,9.906848819,7.115272622,7.115272622,4.790265908,4.790265908,3.348420112,3.348420112,0,0,0,0,6.606881965,18.71508986,27.83656354,0,0,110.8481299,4.736862954,371.2249145,0.714285714,1.25,1.785714286,0.230769231,-2.84,28,342.292,19.90879458,9.910993617,5.113643813,168.6489043,5.8709882,0.492264494,5.8709882,0.118903331,0.692414394,0.118903331,0.692414394,-0.492264494,5.9961,119.582,371.524,0,2,0,0,0,3,0,3,2,0,2,0,8,0,0,0,144,9.636772685,12.3563938,0,0,0,0,0,0,0,0,79.72014202,60.48546326,6.544756406,0,3,4.736862954,11.14620906,0,4.899909731,0,13.34455882,27.24698234,101.6194934,0,5.749511833,4.736862954,0,5.749511833,0,32.14689207,0,0,30.0349133,84.92913896,0,11.14620906,0,12.47,5.8709882,0,2.123016168,0,6.369187126,0.912751165,29.82059562,0.9675864,3.826255209,4.109620107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450572679,371.524,5.9961
26,431.5770341,13.82806265,11.12762391,11.12762391,9.096555451,6.314834245,6.314834245,4.70833622,4.70833622,3.281700462,3.281700462,2.328775077,2.328775077,12.20793278,9.901064579,0,12.01114612,12.96557803,11.31296332,6.9237372,7.109797541,24.26546827,5.316788604,9.473725908,265.1314081,1.421052632,2.105263158,2.684210526,0.5,-1.59,19,246.157,13.83274453,6.035378736,3.453827713,112.0778174,11.04914261,0.496768219,11.04914261,0.302554328,0.062689909,0.302554328,-0.64615893,-0.496768219,0.5021,70.0495,265.309,2,5,0,1,1,1,0,1,5,2,5,0,4,0,1,1,104,19.89704191,17.95744461,0,0,0,5.969305288,4.794537184,0,0,0,12.13273414,24.11700725,13.46849361,13.15163837,2,19.37479049,5.969305288,0,5.316788604,0,31.59433243,13.65455395,29.82891977,0,5.749511833,10.05365156,0,5.749511833,0,42.98016023,15.95222176,0,12.48718869,24.26546827,0,0,0,67.79,10.2820434,0,11.04914261,12.989135,1.101437075,0.437206231,7.654754661,-0.439185537,1.799850487,1.625616072,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77608696,265.309,0.5021
27,447.9499585,12.46625533,10.01322934,10.01322934,7.998037131,5.589948006,5.589948006,4.718748049,4.718748049,3.177985096,3.177985096,1.922860267,1.922860267,0,10.21305479,0,16.91401414,0,11.12690298,0,24.26546827,24.26546827,13.8474744,0,228.1150298,0.647058824,0.941176471,1.235294118,0.2,-1.96,17,212.163,11.52320595,4.130982583,2.255382597,101.1717912,9.296299446,0.507966636,9.296299446,0.115095935,0.151388889,0.115095935,-0.151388889,-0.507966636,3.4237,68.3416,228.291,2,2,0,0,0,2,0,2,2,2,2,0,2,0,0,0,88,10.21305479,11.49902367,0,0,0,0,0,0,0,0,38.11294267,35.39237126,5.414990469,0,2,10.21305479,0,0,0,0,19.26246487,0,59.65783953,0,11.49902367,0,0,11.49902367,0,10.21305479,5.414990469,0,24.97437738,48.53093655,0,0,0,40.46,0,0,0,18.59259889,2.100444067,0.546770597,14.44319854,0,4.233654573,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826381494,228.291,3.4237
28,1358.357508,27.67891561,21.05581689,21.05581689,17.88977231,12.24202058,12.24202058,10.13482906,10.13482906,7.797973607,7.797973607,5.658881471,5.658881471,82.64130064,34.80972113,0,40.84496105,0,0,32.23263595,6.9237372,0,0,19.94425634,527.1791461,1.131578947,1.815789474,2.447368421,0.444444444,-3.35,38,498.294,26.26481702,9.13922331,3.810129764,217.2871633,13.62979259,0.506847955,13.62979259,0.201631281,0.014742957,0.201631281,-1.999417698,-0.506847955,1.0289,130.3426,527.526,6,11,2,1,3,2,0,2,11,5,11,0,4,0,1,1,202,40.37036592,22.84958631,17.85651662,5.783244946,0,0,14.38361155,0,0,0,12.13273414,19.91384147,41.99466017,42.11205118,5,49.02030999,17.34973484,0,0,5.733667477,69.3547568,7.109797541,51.57981016,0,17.2485355,10.47053043,0,17.2485355,0,75.0264931,20.68908471,0,75.76286735,18.19910121,0,0,0,185.84,17.06372381,0,39.59158922,44.12273583,2.972669771,-3.177366232,3.747549761,-4.531153257,2.787283021,1.339634752,0,2,1,0,0,0,0,2,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305129156,527.526,1.0289
29,1976.328971,42.74998342,33.88496248,33.88496248,26.99041484,19.33466299,19.33466299,17.57384661,17.57384661,12.56716789,12.56716789,9.559609693,9.559609693,112.4219011,44.3987955,0,29.73736414,5.563451492,6.9237372,25.98020854,83.14962255,0,5.316788604,23.68431477,807.3466054,0.948275862,1.551724138,2.103448276,0.558139535,-4.67,58,754.466,42.92290433,15.17169409,7.099650361,336.1909091,14.94548197,0.455737673,14.94548197,0.407747107,0.063719049,0.407747107,-2.353438114,-0.455737673,3.2596,203.6044,807.89,5,15,3,1,4,2,0,2,14,5,15,0,8,2,1,3,314,49.42721295,35.61796717,17.48826215,0,0,24.00115593,9.589074368,14.38361155,0,0,62.37841095,63.46108069,25.18037091,35.64903719,6,68.08311027,29.78440088,0,5.316788604,16.74788698,127.7003324,6.606881965,82.93678273,0,0,5.316788604,4.794537184,0,0,110.2443432,38.06792632,16.74788698,90.19482184,71.80987974,0,0,0,224.45,29.50785936,0,68.90980717,51.56241389,-8.135526396,-5.363479983,14.6274607,-11.48233065,11.79046257,0,0,4,3,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,5,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146809486,807.89,3.2596
30,1001.004202,20.47648073,16.47464963,16.47464963,14.2450447,9.107799663,9.107799663,6.071032107,6.071032107,4.082844816,4.082844816,2.682613459,2.682613459,0,0,0,0,43.7444143,22.1537627,6.327320075,14.21959508,36.39820241,21.20517996,25.37080171,393.1688562,0.931034483,1.655172414,2.344827586,0.272727273,-3.34,29,370.259,20.395692,10.27158895,5.347720173,169.5322632,5.85739678,0.48726952,5.85739678,0.162995094,0.392174356,0.162995094,0.392174356,-0.48726952,3.4051,111.9397,393.443,1,7,0,0,0,2,1,3,7,1,7,0,10,0,0,0,150,24.26424042,25.35894678,11.49902367,0,0,0,0,9.967957042,0,6.423349896,11.98680139,24.26546827,36.92302413,18.73046465,3,18.94745182,22.40817398,0,9.967957042,0,0,45.96391154,48.28897398,0,23.84280788,14.79051451,11.50524905,11.49902367,0,50.61507998,9.473725908,12.34378421,5.563451492,42.72552249,0,10.90292493,0,74.73,21.80177119,0,8.754103465,4.096557302,2.343161339,4.443107153,11.25804627,6.994191361,1.725694845,3.250033739,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.417884098,393.443,3.4051
31,1031.076056,29.83828805,24.24036357,25.05686015,19.33215401,15.62669471,17.11472858,13.19268345,14.88883284,10.55953083,12.0475647,8.283545498,9.480081907,35.74003997,36.37402852,0,17.27181046,41.59481125,77.04985948,11.12690298,0,12.13273414,12.99010427,0,606.3166075,0.926829268,1.585365854,2.292682927,0.8125,-1.22,41,559.406,32.68878869,13.60700932,7.655620742,243.6928034,12.95233595,0.507956031,12.95233595,0.452728834,0.019499234,0.452728834,-5.542129731,-0.507956031,8.6826,152.652,606.782,2,3,3,0,3,1,0,1,3,2,9,0,14,2,0,2,234,10.21305479,5.749511833,0,0,0,12.09882769,4.208898492,0,21.95207524,0,51.51503401,103.7128248,28.72609788,6.103966388,4,36.37402852,10.79956904,0,0,23.16870861,127.3567617,11.50570721,29.32600419,0,5.749511833,0,21.95207524,5.749511833,0,44.13045457,17.22039067,23.16870861,113.860049,18.19910121,0,0,0,57.53,74.51272204,0,0,20.97700948,2.725532756,-1.914025678,5.916987985,5.973151197,2.302500378,-1.354989264,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.164586202,606.782,8.6826
32,1046.684904,21.63118127,17.23616369,17.99209263,15.13536159,10.11551554,10.49348001,7.152408396,7.559608522,5.083026255,5.372672717,3.441625503,3.622168134,5.817220841,4.390415048,0,5.022633314,35.1278554,44.65507898,18.46005421,13.17616461,12.13273414,20.18465538,25.81152875,446.1520965,1.161290323,2,2.774193548,0.363636364,-2.68,31,422.718,21.54820667,10.08499225,5.330841061,184.6422968,13.46824402,0.492785963,13.46824402,0.162432985,0.036408571,0.162432985,-0.47475551,-0.492785963,4.2756,118.1537,446.91,1,7,0,1,1,2,1,3,7,1,9,0,8,0,1,1,164,19.52737747,17.96240369,11.49902367,0,0,0,4.899909731,14.35837209,0,0,11.60093989,30.6862899,36.77424678,37.46977747,4,18.60100391,34.00911387,0,14.86786677,0,6.420821623,51.88150126,47.49900957,0,11.49902367,14.79051451,15.8956641,11.49902367,11.60093989,61.43257943,4.736862954,5.817220841,6.420821623,36.65915542,5.022633314,10.90292493,0,68.74,30.37368719,5.895463516,11.03506072,3.965652337,1.31798416,1.311179474,8.089993047,2.350959874,5.004639049,1.599825083,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.517854528,446.91,4.2756
33,723.9130815,18.90541292,15.44222994,15.44222994,12.17050462,9.660624319,9.660624319,9.191954694,9.191954694,8.252706604,8.252706604,6.919333409,6.919333409,29.51013458,24.90865655,0,28.95195355,12.84164325,24.8355694,0,12.15204021,12.99975731,6.9237372,0,360.193674,1.307692308,2.038461538,2.730769231,0.714285714,-1.3,26,332.226,18.08148549,5.599719839,2.079251453,153.3413081,12.35039793,0.392760698,12.35039793,0.189629163,0.009117208,0.189629163,-1.561748105,-0.392760698,1.5576,95.0484,360.45,3,5,4,0,4,0,0,0,5,3,5,0,2,3,0,3,142,15.31958218,12.20793278,11.56648989,0,0,0,9.589074368,0,0,0,25.49659904,56.09196042,16.74788698,6.103966388,4,24.90865655,11.56648989,0,0,28.58369908,57.65659971,6.606881965,23.80116485,0,0,0,0,0,0,45.19797124,9.589074368,28.58369908,45.95158251,23.80116485,0,0,0,94.83,0,0,24.15898856,31.668515,-1.541445985,-0.22653883,0,7.682001818,3.341812769,0,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694611675,360.45,1.5576
34,1755.50057,48.17226867,40.61073083,40.61073083,30.74958332,23.92402024,23.92402024,19.59072187,19.59072187,14.4789912,14.4789912,10.11653677,10.11653677,83.86619841,39.2922681,0,54.81057407,63.36049914,11.99392615,12.00970727,41.06682679,58.07504933,0,23.68431477,913.5551416,0.846153846,1.569230769,2.246153846,0.745098039,-3.37,65,834.555,54.23741623,25.12545058,14.32242976,386.7224916,14.36141029,0.460091562,14.36141029,0.328662805,0.019310587,0.328662805,-2.4280639,-0.460091562,6.1806,245.1374,914.187,3,14,1,3,4,0,0,0,13,3,14,0,6,1,2,3,366,43.90380668,30.13698494,5.783244946,5.787111153,11.69042468,5.969305288,19.17814874,4.794537184,0,0,71.07480664,106.9556178,58.46951041,24.41586555,4,62.97658287,29.22621986,0,4.899909731,35.50743628,180.0727366,27.87414903,47.6023297,0,0,0,0,0,0,131.8765775,47.65700069,35.50743628,125.5160199,47.6023297,0,0,0,195.43,29.36228588,0,71.77161135,33.83832848,1.266413957,-7.959310504,-1.139630504,11.18354121,12.73989316,4.520200306,0,3,2,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15551124,914.187,6.1806
